val_acc,val_loss,train_acc,train_loss
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
0.5998,nan,0.5950,nan
